,bucket,config,output,domain,horizion,prefix,timestep,ensemble,source,version,startDate,endDate,http_pattern
248,forcing_analysis_assim_puertorico,analysis_assim,forcing,puertorico,72,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.forcing{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
249,forcing_medium_range,medium_range,forcing,conus,960,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.forcing{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
250,forcing_short_range,short_range,forcing,conus,432,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.forcing{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
251,forcing_short_range_hawaii,short_range,forcing,hawaii,96,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.forcing{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
252,forcing_short_range_puertorico,short_range,forcing,puertorico,96,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.forcing{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
253,long_range_mem1,long_range,channel_rt,conus,480,,6,1,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
254,long_range_mem1,long_range,land,conus,120,,24,1,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
255,long_range_mem1,long_range,reservoir,conus,480,,6,1,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
256,long_range_mem2,long_range,channel_rt,conus,480,,6,2,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
257,long_range_mem2,long_range,land,conus,120,,24,2,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
258,long_range_mem2,long_range,reservoir,conus,480,,6,2,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
259,long_range_mem3,long_range,channel_rt,conus,480,,6,3,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
260,long_range_mem3,long_range,land,conus,120,,24,3,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
261,long_range_mem3,long_range,reservoir,conus,480,,6,3,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
262,long_range_mem4,long_range,channel_rt,conus,480,,6,4,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
263,long_range_mem4,long_range,land,conus,120,,24,4,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
264,long_range_mem4,long_range,reservoir,conus,480,,6,4,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/long_range/nwm.t{HH}z.long_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
265,medium_range_mem1,medium_range,channel_rt,conus,960,,1,1,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
266,medium_range_mem1,medium_range,land,conus,320,,3,1,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
267,medium_range_mem1,medium_range,reservoir,conus,960,,1,1,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
268,medium_range_mem1,medium_range,terrain_rt,conus,320,,3,1,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
269,medium_range_mem2,medium_range,channel_rt,conus,816,,1,2,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
270,medium_range_mem2,medium_range,land,conus,272,,3,2,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
271,medium_range_mem2,medium_range,reservoir,conus,816,,1,2,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
272,medium_range_mem2,medium_range,terrain_rt,conus,272,,3,2,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
273,medium_range_mem3,medium_range,channel_rt,conus,816,,1,3,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
274,medium_range_mem3,medium_range,land,conus,272,,3,3,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
275,medium_range_mem3,medium_range,reservoir,conus,816,,1,3,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
276,medium_range_mem3,medium_range,terrain_rt,conus,272,,3,3,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
277,medium_range_mem4,medium_range,channel_rt,conus,816,,1,4,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
278,medium_range_mem4,medium_range,land,conus,272,,3,4,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
279,medium_range_mem4,medium_range,reservoir,conus,816,,1,4,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
280,medium_range_mem4,medium_range,terrain_rt,conus,272,,3,4,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
281,medium_range_mem5,medium_range,channel_rt,conus,816,,1,5,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
282,medium_range_mem5,medium_range,land,conus,272,,3,5,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
283,medium_range_mem5,medium_range,reservoir,conus,816,,1,5,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
284,medium_range_mem5,medium_range,terrain_rt,conus,272,,3,5,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
285,medium_range_mem6,medium_range,channel_rt,conus,816,,1,6,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
286,medium_range_mem6,medium_range,land,conus,272,,3,6,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
287,medium_range_mem6,medium_range,reservoir,conus,816,,1,6,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
288,medium_range_mem6,medium_range,terrain_rt,conus,272,,3,6,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
289,medium_range_mem7,medium_range,channel_rt,conus,816,,1,7,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
290,medium_range_mem7,medium_range,land,conus,272,,3,7,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
291,medium_range_mem7,medium_range,reservoir,conus,816,,1,7,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
292,medium_range_mem7,medium_range,terrain_rt,conus,272,,3,7,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range/nwm.t{HH}z.medium_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
293,medium_range_no_da,medium_range_no_da,channel_rt,conus,320,,3,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/medium_range_no_da/nwm.t{HH}z.medium_range_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
294,short_range,short_range,channel_rt,conus,432,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
295,short_range,short_range,land,conus,432,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
296,short_range,short_range,reservoir,conus,432,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
297,short_range,short_range,terrain_rt,conus,432,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
298,short_range_hawaii,short_range,channel_rt,hawaii,384,,55,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
299,short_range_hawaii,short_range,land,hawaii,96,,100,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
300,short_range_hawaii,short_range,reservoir,hawaii,384,,55,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
301,short_range_hawaii,short_range,terrain_rt,hawaii,384,,55,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
302,short_range_hawaii_no_da,short_range_no_da,channel_rt,hawaii,384,,55,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range_no_da/nwm.t{HH}z.short_range_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
303,short_range_puertorico,short_range,channel_rt,puertorico,96,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
304,short_range_puertorico,short_range,land,puertorico,96,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
305,short_range_puertorico,short_range,reservoir,puertorico,96,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
306,short_range_puertorico,short_range,terrain_rt,puertorico,96,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range/nwm.t{HH}z.short_range.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
307,short_range_puertorico_no_da,short_range_no_da,channel_rt,puertorico,96,,1,NA,nomads,v2.2,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/v2.2/nwm.{YYYYDDMM}/short_range_no_da/nwm.t{HH}z.short_range_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
308,analysis_assim,analysis_assim,channel_rt,conus,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
309,analysis_assim,analysis_assim,land,conus,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
310,analysis_assim,analysis_assim,reservoir,conus,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
311,analysis_assim,analysis_assim,terrain_rt,conus,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
312,analysis_assim_alaska,analysis_assim,channel_rt,alaska,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
313,analysis_assim_alaska,analysis_assim,land,alaska,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
314,analysis_assim_alaska,analysis_assim,reservoir,alaska,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
315,analysis_assim_alaska,analysis_assim,terrain_rt,alaska,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim/nwm.t{HH}z.analysis_assim.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
316,analysis_assim_alaska_no_da,analysis_assim_no_da,channel_rt,alaska,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_no_da/nwm.t{HH}z.analysis_assim_no_da.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
317,analysis_assim_coastal_atlgulf,analysis_assim_coastal,total_water,atlgulf,21,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_coastal/nwm.t{HH}z.analysis_assim_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.atlgulf.nc"
318,analysis_assim_coastal_hawaii,analysis_assim_coastal,total_water,hawaii,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_coastal/nwm.t{HH}z.analysis_assim_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.hawaii.nc"
319,analysis_assim_coastal_pacific,analysis_assim_coastal,total_water,pacific,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_coastal/nwm.t{HH}z.analysis_assim_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.pacific.nc"
320,analysis_assim_coastal_puertorico,analysis_assim_coastal,total_water,puertorico,18,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_coastal/nwm.t{HH}z.analysis_assim_coastal.total_water{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.puertorico.nc"
321,analysis_assim_extend,analysis_assim_extend,channel_rt,conus,28,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
322,analysis_assim_extend,analysis_assim_extend,land,conus,28,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
323,analysis_assim_extend,analysis_assim_extend,reservoir,conus,28,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
324,analysis_assim_extend,analysis_assim_extend,terrain_rt,conus,28,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.conus.nc"
325,analysis_assim_extend_alaska,analysis_assim_extend,channel_rt,alaska,32,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.channel_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
326,analysis_assim_extend_alaska,analysis_assim_extend,land,alaska,32,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.land{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
327,analysis_assim_extend_alaska,analysis_assim_extend,reservoir,alaska,32,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.reservoir{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
328,analysis_assim_extend_alaska,analysis_assim_extend,terrain_rt,alaska,32,,1,NA,nomads,para,..,..,"http://nomads.ncep.noaa.gov/pub/data/nccf/com/nwm/para/nwm.{YYYYDDMM}/analysis_assim_extend/nwm.t{HH}z.analysis_assim_extend.terrain_rt{ifelse(!is.na(ensemble), paste0(""_"", ensemble), """")}.{foward}.alaska.nc"
